Description,Description2
Rand per US Dollar,Weighted average of the banks' daily rates at approximately 10:30 am. Weights are based on the banks' foreign exchange transactions.

ValueDate,TheValue
The Value,9/19/2014 12:00:00 AM,11.0708
The Value,9/22/2014 12:00:00 AM,11.1402
The Value,9/23/2014 12:00:00 AM,11.1202
The Value,9/25/2014 12:00:00 AM,11.1736
The Value,9/26/2014 12:00:00 AM,11.1778
The Value,9/29/2014 12:00:00 AM,11.2845
The Value,9/30/2014 12:00:00 AM,11.2416
The Value,10/1/2014 12:00:00 AM,11.3295
The Value,10/2/2014 12:00:00 AM,11.1845
The Value,10/3/2014 12:00:00 AM,11.2138
The Value,10/6/2014 12:00:00 AM,11.2696
The Value,10/7/2014 12:00:00 AM,11.2118
The Value,10/8/2014 12:00:00 AM,11.2101
The Value,10/9/2014 12:00:00 AM,11.0220
The Value,10/10/2014 12:00:00 AM,11.1219
The Value,10/13/2014 12:00:00 AM,11.0470
The Value,10/14/2014 12:00:00 AM,11.0894
The Value,10/15/2014 12:00:00 AM,11.0685
The Value,10/16/2014 12:00:00 AM,11.1518
The Value,10/17/2014 12:00:00 AM,11.0950
The Value,10/20/2014 12:00:00 AM,11.0659
The Value,10/21/2014 12:00:00 AM,10.9876
The Value,10/22/2014 12:00:00 AM,11.0339
The Value,10/23/2014 12:00:00 AM,10.9355
The Value,10/24/2014 12:00:00 AM,10.9692
The Value,10/27/2014 12:00:00 AM,10.9509
The Value,10/28/2014 12:00:00 AM,10.9332
The Value,10/29/2014 12:00:00 AM,10.8364
The Value,10/30/2014 12:00:00 AM,10.9789
The Value,10/31/2014 12:00:00 AM,10.8578
The Value,11/3/2014 12:00:00 AM,11.0665
The Value,11/4/2014 12:00:00 AM,11.0385
The Value,11/5/2014 12:00:00 AM,11.1338
The Value,11/6/2014 12:00:00 AM,11.1415
The Value,11/7/2014 12:00:00 AM,11.3025
The Value,11/10/2014 12:00:00 AM,11.2159
The Value,11/11/2014 12:00:00 AM,11.3157
The Value,11/12/2014 12:00:00 AM,11.2223
The Value,11/13/2014 12:00:00 AM,11.1939
The Value,11/14/2014 12:00:00 AM,11.2169
The Value,11/17/2014 12:00:00 AM,11.0954
The Value,11/18/2014 12:00:00 AM,11.0869
The Value,11/19/2014 12:00:00 AM,11.0196
The Value,11/20/2014 12:00:00 AM,11.0435
The Value,11/21/2014 12:00:00 AM,10.9513
The Value,11/24/2014 12:00:00 AM,10.9584
The Value,11/25/2014 12:00:00 AM,11.0318
The Value,11/26/2014 12:00:00 AM,10.9594
The Value,11/27/2014 12:00:00 AM,10.9649
The Value,11/28/2014 12:00:00 AM,11.0348
The Value,12/1/2014 12:00:00 AM,11.1059
The Value,12/2/2014 12:00:00 AM,11.0345
The Value,12/3/2014 12:00:00 AM,11.1562
The Value,12/4/2014 12:00:00 AM,11.1851
The Value,12/5/2014 12:00:00 AM,11.2156
The Value,12/8/2014 12:00:00 AM,11.4246
The Value,12/9/2014 12:00:00 AM,11.5024
The Value,12/10/2014 12:00:00 AM,11.4868
The Value,12/11/2014 12:00:00 AM,11.5047
The Value,12/12/2014 12:00:00 AM,11.5966
The Value,12/15/2014 12:00:00 AM,11.5652
The Value,12/17/2014 12:00:00 AM,11.7415
The Value,12/18/2014 12:00:00 AM,11.5622
The Value,12/19/2014 12:00:00 AM,11.6101
The Value,12/22/2014 12:00:00 AM,11.5905
The Value,12/23/2014 12:00:00 AM,11.5662
The Value,12/24/2014 12:00:00 AM,11.6497
The Value,12/29/2014 12:00:00 AM,11.6049
The Value,12/30/2014 12:00:00 AM,11.6220
The Value,12/31/2014 12:00:00 AM,11.5719
The Value,1/2/2015 12:00:00 AM,11.6219
The Value,1/5/2015 12:00:00 AM,11.7071
The Value,1/6/2015 12:00:00 AM,11.7264
The Value,1/7/2015 12:00:00 AM,11.7248
The Value,1/8/2015 12:00:00 AM,11.6426
The Value,1/9/2015 12:00:00 AM,11.5898
The Value,1/12/2015 12:00:00 AM,11.5012
The Value,1/13/2015 12:00:00 AM,11.4898
The Value,1/14/2015 12:00:00 AM,11.5953
The Value,1/15/2015 12:00:00 AM,11.4487
The Value,1/16/2015 12:00:00 AM,11.5172
The Value,1/19/2015 12:00:00 AM,11.5660
The Value,1/20/2015 12:00:00 AM,11.6400
The Value,1/21/2015 12:00:00 AM,11.5698
The Value,1/22/2015 12:00:00 AM,11.5398
The Value,1/23/2015 12:00:00 AM,11.3966
The Value,1/26/2015 12:00:00 AM,11.4373
The Value,1/27/2015 12:00:00 AM,11.4698
The Value,1/28/2015 12:00:00 AM,11.5498
The Value,1/29/2015 12:00:00 AM,11.6109
The Value,1/30/2015 12:00:00 AM,11.5517
The Value,2/2/2015 12:00:00 AM,11.6065
The Value,2/3/2015 12:00:00 AM,11.5321
The Value,2/4/2015 12:00:00 AM,11.4170
The Value,2/5/2015 12:00:00 AM,11.4341
The Value,2/6/2015 12:00:00 AM,11.2955
The Value,2/9/2015 12:00:00 AM,11.5354
The Value,2/10/2015 12:00:00 AM,11.5546
The Value,2/11/2015 12:00:00 AM,11.7580
The Value,2/12/2015 12:00:00 AM,11.7872
The Value,2/13/2015 12:00:00 AM,11.7355
The Value,2/16/2015 12:00:00 AM,11.6289
The Value,2/17/2015 12:00:00 AM,11.6562
The Value,2/18/2015 12:00:00 AM,11.7083
The Value,2/19/2015 12:00:00 AM,11.5691
The Value,2/20/2015 12:00:00 AM,11.6422
The Value,2/23/2015 12:00:00 AM,11.7003
The Value,2/24/2015 12:00:00 AM,11.6570
The Value,2/25/2015 12:00:00 AM,11.4346
The Value,2/26/2015 12:00:00 AM,11.3924
The Value,2/27/2015 12:00:00 AM,11.5039
The Value,3/2/2015 12:00:00 AM,11.7144
The Value,3/3/2015 12:00:00 AM,11.7527
The Value,3/4/2015 12:00:00 AM,11.7877
The Value,3/5/2015 12:00:00 AM,11.7980
The Value,3/6/2015 12:00:00 AM,11.7979
The Value,3/9/2015 12:00:00 AM,12.0427
The Value,3/10/2015 12:00:00 AM,12.2063
The Value,3/11/2015 12:00:00 AM,12.2646
The Value,3/12/2015 12:00:00 AM,12.1668
The Value,3/13/2015 12:00:00 AM,12.3327
The Value,3/16/2015 12:00:00 AM,12.4175
The Value,3/17/2015 12:00:00 AM,12.3909
The Value,3/18/2015 12:00:00 AM,12.3700
The Value,3/19/2015 12:00:00 AM,12.2198
The Value,3/20/2015 12:00:00 AM,12.2632
The Value,3/23/2015 12:00:00 AM,12.1328
The Value,3/24/2015 12:00:00 AM,11.9197
The Value,3/25/2015 12:00:00 AM,11.7766
The Value,3/26/2015 12:00:00 AM,11.8448
The Value,3/27/2015 12:00:00 AM,12.0268
The Value,3/30/2015 12:00:00 AM,12.0841
The Value,3/31/2015 12:00:00 AM,12.2020
The Value,4/1/2015 12:00:00 AM,12.1024
The Value,4/2/2015 12:00:00 AM,11.9615
The Value,4/7/2015 12:00:00 AM,11.8365
The Value,4/8/2015 12:00:00 AM,11.8252
The Value,4/9/2015 12:00:00 AM,11.8572
The Value,4/10/2015 12:00:00 AM,11.9798
The Value,4/13/2015 12:00:00 AM,12.1278
The Value,4/14/2015 12:00:00 AM,12.1300
The Value,4/15/2015 12:00:00 AM,12.0940
The Value,4/16/2015 12:00:00 AM,12.0520
The Value,4/17/2015 12:00:00 AM,11.9492
The Value,4/20/2015 12:00:00 AM,12.0030
The Value,4/21/2015 12:00:00 AM,12.1563
The Value,4/22/2015 12:00:00 AM,12.1286
The Value,4/23/2015 12:00:00 AM,12.2750
The Value,4/24/2015 12:00:00 AM,12.1261
The Value,4/28/2015 12:00:00 AM,12.0060
The Value,4/29/2015 12:00:00 AM,11.8390
The Value,4/30/2015 12:00:00 AM,11.7889
The Value,5/4/2015 12:00:00 AM,12.0282
The Value,5/5/2015 12:00:00 AM,12.0664
The Value,5/6/2015 12:00:00 AM,12.0040
The Value,5/7/2015 12:00:00 AM,12.0879
The Value,5/8/2015 12:00:00 AM,12.0174
The Value,5/11/2015 12:00:00 AM,11.9702
The Value,5/12/2015 12:00:00 AM,12.1083
The Value,5/13/2015 12:00:00 AM,11.9679
The Value,5/14/2015 12:00:00 AM,11.9045
The Value,5/15/2015 12:00:00 AM,11.7938
The Value,5/18/2015 12:00:00 AM,11.8381
The Value,5/19/2015 12:00:00 AM,11.8639
The Value,5/20/2015 12:00:00 AM,11.9488
The Value,5/21/2015 12:00:00 AM,11.7952
The Value,5/22/2015 12:00:00 AM,11.8100
The Value,5/25/2015 12:00:00 AM,11.9676
The Value,5/26/2015 12:00:00 AM,11.9952
The Value,5/27/2015 12:00:00 AM,12.0279
The Value,5/28/2015 12:00:00 AM,12.0490
The Value,5/29/2015 12:00:00 AM,12.1545
The Value,6/1/2015 12:00:00 AM,12.2621
The Value,6/2/2015 12:00:00 AM,12.2827
The Value,6/3/2015 12:00:00 AM,12.2206
The Value,6/4/2015 12:00:00 AM,12.3726
The Value,6/5/2015 12:00:00 AM,12.4304
The Value,6/8/2015 12:00:00 AM,12.5740
The Value,6/9/2015 12:00:00 AM,12.5159
The Value,6/10/2015 12:00:00 AM,12.3651
The Value,6/11/2015 12:00:00 AM,12.4132
The Value,6/12/2015 12:00:00 AM,12.4277
The Value,6/15/2015 12:00:00 AM,12.4058
The Value,6/17/2015 12:00:00 AM,12.4413
The Value,6/18/2015 12:00:00 AM,12.1726
The Value,6/19/2015 12:00:00 AM,12.2726
The Value,6/22/2015 12:00:00 AM,12.1688
The Value,6/23/2015 12:00:00 AM,12.1566
The Value,6/24/2015 12:00:00 AM,12.1504
The Value,6/25/2015 12:00:00 AM,12.1146
The Value,6/26/2015 12:00:00 AM,12.1186
The Value,6/29/2015 12:00:00 AM,12.2578
The Value,6/30/2015 12:00:00 AM,12.2406
The Value,7/1/2015 12:00:00 AM,12.1849
The Value,7/2/2015 12:00:00 AM,12.3136
The Value,7/3/2015 12:00:00 AM,12.2956
The Value,7/6/2015 12:00:00 AM,12.4056
The Value,7/7/2015 12:00:00 AM,12.4945
The Value,7/8/2015 12:00:00 AM,12.5421
The Value,7/9/2015 12:00:00 AM,12.4846
The Value,7/10/2015 12:00:00 AM,12.4056
The Value,7/13/2015 12:00:00 AM,12.4565
The Value,7/14/2015 12:00:00 AM,12.4405
The Value,7/15/2015 12:00:00 AM,12.3746
The Value,7/16/2015 12:00:00 AM,12.4108
The Value,7/17/2015 12:00:00 AM,12.3395
The Value,7/20/2015 12:00:00 AM,12.4343
The Value,7/21/2015 12:00:00 AM,12.4077
The Value,7/22/2015 12:00:00 AM,12.3565
The Value,7/23/2015 12:00:00 AM,12.4149
The Value,7/24/2015 12:00:00 AM,12.5028
The Value,7/27/2015 12:00:00 AM,12.5929
The Value,7/28/2015 12:00:00 AM,12.6170
The Value,7/29/2015 12:00:00 AM,12.5755
The Value,7/30/2015 12:00:00 AM,12.6221
The Value,7/31/2015 12:00:00 AM,12.7397
The Value,8/3/2015 12:00:00 AM,12.7316
The Value,8/4/2015 12:00:00 AM,12.6402
The Value,8/5/2015 12:00:00 AM,12.7472
The Value,8/6/2015 12:00:00 AM,12.7576
The Value,8/7/2015 12:00:00 AM,12.7182
The Value,8/11/2015 12:00:00 AM,12.7000
The Value,8/12/2015 12:00:00 AM,12.8195
The Value,8/13/2015 12:00:00 AM,12.7850
The Value,8/14/2015 12:00:00 AM,12.8471
The Value,8/17/2015 12:00:00 AM,12.8763
The Value,8/18/2015 12:00:00 AM,12.9166
The Value,8/19/2015 12:00:00 AM,12.8751
The Value,8/20/2015 12:00:00 AM,12.9727
The Value,8/21/2015 12:00:00 AM,12.9010
The Value,8/24/2015 12:00:00 AM,13.2126
The Value,8/25/2015 12:00:00 AM,13.0908
The Value,8/26/2015 12:00:00 AM,13.1407
The Value,8/27/2015 12:00:00 AM,13.0257
The Value,8/28/2015 12:00:00 AM,13.1934
The Value,8/31/2015 12:00:00 AM,13.3406
The Value,9/1/2015 12:00:00 AM,13.2975
The Value,9/2/2015 12:00:00 AM,13.4807
The Value,9/3/2015 12:00:00 AM,13.4910
The Value,9/4/2015 12:00:00 AM,13.6398
The Value,9/7/2015 12:00:00 AM,13.8937
The Value,9/8/2015 12:00:00 AM,13.8877
The Value,9/9/2015 12:00:00 AM,13.6312
The Value,9/10/2015 12:00:00 AM,13.8453
The Value,9/11/2015 12:00:00 AM,13.6474
The Value,9/14/2015 12:00:00 AM,13.5706
The Value,9/15/2015 12:00:00 AM,13.4180
The Value,9/16/2015 12:00:00 AM,13.4675
The Value,9/17/2015 12:00:00 AM,13.3403
The Value,9/18/2015 12:00:00 AM,13.1917
The Value,9/21/2015 12:00:00 AM,13.3584
The Value,9/22/2015 12:00:00 AM,13.5308
The Value,9/23/2015 12:00:00 AM,13.6940
The Value,9/25/2015 12:00:00 AM,13.7437
The Value,9/28/2015 12:00:00 AM,13.8704
The Value,9/29/2015 12:00:00 AM,14.0139
The Value,9/30/2015 12:00:00 AM,13.8143
The Value,10/1/2015 12:00:00 AM,13.7701
The Value,10/2/2015 12:00:00 AM,13.9086
The Value,10/5/2015 12:00:00 AM,13.6439
The Value,10/6/2015 12:00:00 AM,13.6689
The Value,10/7/2015 12:00:00 AM,13.4249
The Value,10/8/2015 12:00:00 AM,13.4864
The Value,10/9/2015 12:00:00 AM,13.3634
The Value,10/12/2015 12:00:00 AM,13.2917
The Value,10/13/2015 12:00:00 AM,13.4549
The Value,10/14/2015 12:00:00 AM,13.4354
The Value,10/15/2015 12:00:00 AM,13.1644
The Value,10/16/2015 12:00:00 AM,13.1550
The Value,10/19/2015 12:00:00 AM,13.0422
The Value,10/20/2015 12:00:00 AM,13.2276
The Value,10/21/2015 12:00:00 AM,13.4018
The Value,10/22/2015 12:00:00 AM,13.5546
The Value,10/23/2015 12:00:00 AM,13.3861
The Value,10/26/2015 12:00:00 AM,13.6845
The Value,10/27/2015 12:00:00 AM,13.7129
The Value,10/28/2015 12:00:00 AM,13.7029
The Value,10/29/2015 12:00:00 AM,13.7982
The Value,10/30/2015 12:00:00 AM,13.8167
The Value,11/2/2015 12:00:00 AM,13.8104
The Value,11/3/2015 12:00:00 AM,13.7823
The Value,11/4/2015 12:00:00 AM,13.8244
The Value,11/5/2015 12:00:00 AM,13.9346
The Value,11/6/2015 12:00:00 AM,13.8956
The Value,11/9/2015 12:00:00 AM,14.1950
The Value,11/10/2015 12:00:00 AM,14.2610
The Value,11/11/2015 12:00:00 AM,14.1929
The Value,11/12/2015 12:00:00 AM,14.1738
The Value,11/13/2015 12:00:00 AM,14.3095
The Value,11/16/2015 12:00:00 AM,14.3860
The Value,11/17/2015 12:00:00 AM,14.3616
The Value,11/18/2015 12:00:00 AM,14.2497
The Value,11/19/2015 12:00:00 AM,14.1216
The Value,11/20/2015 12:00:00 AM,13.9858
The Value,11/23/2015 12:00:00 AM,14.0462
The Value,11/24/2015 12:00:00 AM,14.1150
The Value,11/25/2015 12:00:00 AM,14.0654
The Value,11/26/2015 12:00:00 AM,14.1930
The Value,11/27/2015 12:00:00 AM,14.3510
The Value,11/30/2015 12:00:00 AM,14.3856
The Value,12/1/2015 12:00:00 AM,14.4132
The Value,12/2/2015 12:00:00 AM,14.3735
The Value,12/3/2015 12:00:00 AM,14.3328
The Value,12/4/2015 12:00:00 AM,14.3721
The Value,12/7/2015 12:00:00 AM,14.4050
The Value,12/8/2015 12:00:00 AM,14.5360
The Value,12/9/2015 12:00:00 AM,14.5743
The Value,12/10/2015 12:00:00 AM,14.9762
The Value,12/11/2015 12:00:00 AM,15.4150
The Value,12/14/2015 12:00:00 AM,15.0795
The Value,12/15/2015 12:00:00 AM,15.0388
The Value,12/17/2015 12:00:00 AM,14.9449
The Value,12/18/2015 12:00:00 AM,15.1983
The Value,12/21/2015 12:00:00 AM,15.0367
The Value,12/22/2015 12:00:00 AM,15.0904
The Value,12/23/2015 12:00:00 AM,15.1817
The Value,12/24/2015 12:00:00 AM,15.1861
The Value,12/28/2015 12:00:00 AM,15.2840
The Value,12/29/2015 12:00:00 AM,15.2775
The Value,12/30/2015 12:00:00 AM,15.3689
The Value,12/31/2015 12:00:00 AM,15.5742
The Value,1/4/2016 12:00:00 AM,15.6393
The Value,1/5/2016 12:00:00 AM,15.6087
The Value,1/6/2016 12:00:00 AM,15.7759
The Value,1/7/2016 12:00:00 AM,16.0472
The Value,1/8/2016 12:00:00 AM,16.0307
The Value,1/11/2016 12:00:00 AM,16.6024
The Value,1/12/2016 12:00:00 AM,16.8822
The Value,1/13/2016 12:00:00 AM,16.4968
The Value,1/14/2016 12:00:00 AM,16.6217
The Value,1/15/2016 12:00:00 AM,16.5924
The Value,1/18/2016 12:00:00 AM,16.6949
The Value,1/19/2016 12:00:00 AM,16.6237
The Value,1/20/2016 12:00:00 AM,16.8927
The Value,1/21/2016 12:00:00 AM,16.7924
The Value,1/22/2016 12:00:00 AM,16.5145
The Value,1/25/2016 12:00:00 AM,16.5150
The Value,1/26/2016 12:00:00 AM,16.6011
The Value,1/27/2016 12:00:00 AM,16.4279
The Value,1/28/2016 12:00:00 AM,16.3249
The Value,1/29/2016 12:00:00 AM,16.0981
The Value,2/1/2016 12:00:00 AM,15.9580
The Value,2/2/2016 12:00:00 AM,15.9763
The Value,2/3/2016 12:00:00 AM,16.1954
The Value,2/4/2016 12:00:00 AM,15.9734
The Value,2/5/2016 12:00:00 AM,15.9154
The Value,2/8/2016 12:00:00 AM,15.9308
The Value,2/9/2016 12:00:00 AM,16.1688
The Value,2/10/2016 12:00:00 AM,15.9104
The Value,2/11/2016 12:00:00 AM,15.9739
The Value,2/12/2016 12:00:00 AM,15.7866
The Value,2/15/2016 12:00:00 AM,15.8054
The Value,2/16/2016 12:00:00 AM,15.7557
The Value,2/17/2016 12:00:00 AM,15.8273
The Value,2/18/2016 12:00:00 AM,15.4909
The Value,2/19/2016 12:00:00 AM,15.4273
The Value,2/22/2016 12:00:00 AM,15.3652
The Value,2/23/2016 12:00:00 AM,15.2497
The Value,2/24/2016 12:00:00 AM,15.2324
The Value,2/25/2016 12:00:00 AM,15.6405
The Value,2/26/2016 12:00:00 AM,15.5424
The Value,2/29/2016 12:00:00 AM,16.1410
The Value,3/1/2016 12:00:00 AM,15.6814
The Value,3/2/2016 12:00:00 AM,15.6700
The Value,3/3/2016 12:00:00 AM,15.6349
The Value,3/4/2016 12:00:00 AM,15.6512
The Value,3/7/2016 12:00:00 AM,15.3372
The Value,3/8/2016 12:00:00 AM,15.4052
The Value,3/9/2016 12:00:00 AM,15.4467
The Value,3/10/2016 12:00:00 AM,15.1746
The Value,3/11/2016 12:00:00 AM,15.2328
The Value,3/14/2016 12:00:00 AM,15.3176
The Value,3/15/2016 12:00:00 AM,15.6404
The Value,3/16/2016 12:00:00 AM,16.0393
The Value,3/17/2016 12:00:00 AM,15.6123
The Value,3/18/2016 12:00:00 AM,15.3048
The Value,3/22/2016 12:00:00 AM,15.2710
The Value,3/23/2016 12:00:00 AM,15.2565
The Value,3/24/2016 12:00:00 AM,15.4052
The Value,3/29/2016 12:00:00 AM,15.4892
The Value,3/30/2016 12:00:00 AM,15.0792
The Value,3/31/2016 12:00:00 AM,14.8820
The Value,4/1/2016 12:00:00 AM,14.7481
The Value,4/4/2016 12:00:00 AM,14.7633
The Value,4/5/2016 12:00:00 AM,14.9157
The Value,4/6/2016 12:00:00 AM,15.1790
The Value,4/7/2016 12:00:00 AM,15.1191
The Value,4/8/2016 12:00:00 AM,15.0808
The Value,4/11/2016 12:00:00 AM,14.8226
The Value,4/12/2016 12:00:00 AM,14.6920
The Value,4/13/2016 12:00:00 AM,14.7577
The Value,4/14/2016 12:00:00 AM,14.6402
The Value,4/15/2016 12:00:00 AM,14.4954
The Value,4/18/2016 12:00:00 AM,14.6705
The Value,4/19/2016 12:00:00 AM,14.4027
The Value,4/20/2016 12:00:00 AM,14.2476
The Value,4/21/2016 12:00:00 AM,14.2697
The Value,4/22/2016 12:00:00 AM,14.3205
The Value,4/25/2016 12:00:00 AM,14.4850
The Value,4/26/2016 12:00:00 AM,14.4917
The Value,4/28/2016 12:00:00 AM,14.4328
The Value,4/29/2016 12:00:00 AM,14.2182
The Value,5/3/2016 12:00:00 AM,14.2811
The Value,5/4/2016 12:00:00 AM,14.7936
The Value,5/5/2016 12:00:00 AM,14.8984
The Value,5/6/2016 12:00:00 AM,15.0107
The Value,5/9/2016 12:00:00 AM,14.9539
The Value,5/10/2016 12:00:00 AM,15.2379
The Value,5/11/2016 12:00:00 AM,15.2598
The Value,5/12/2016 12:00:00 AM,14.9478
The Value,5/13/2016 12:00:00 AM,15.1152
The Value,5/16/2016 12:00:00 AM,15.4464
The Value,5/17/2016 12:00:00 AM,15.5716
The Value,5/18/2016 12:00:00 AM,15.8352
The Value,5/19/2016 12:00:00 AM,15.8446
The Value,5/20/2016 12:00:00 AM,15.7639
The Value,5/23/2016 12:00:00 AM,15.5716
The Value,5/24/2016 12:00:00 AM,15.8081
The Value,5/25/2016 12:00:00 AM,15.6453
The Value,5/26/2016 12:00:00 AM,15.5919
The Value,5/27/2016 12:00:00 AM,15.5415
The Value,5/30/2016 12:00:00 AM,15.7872
The Value,5/31/2016 12:00:00 AM,15.8249
The Value,6/1/2016 12:00:00 AM,15.6539
The Value,6/2/2016 12:00:00 AM,15.6025
The Value,6/3/2016 12:00:00 AM,15.5935
The Value,6/6/2016 12:00:00 AM,15.0746
The Value,6/7/2016 12:00:00 AM,14.8572
The Value,6/8/2016 12:00:00 AM,14.9294
The Value,6/9/2016 12:00:00 AM,14.8478
The Value,6/10/2016 12:00:00 AM,14.9059
The Value,6/13/2016 12:00:00 AM,15.1393
The Value,6/14/2016 12:00:00 AM,15.3610
The Value,6/15/2016 12:00:00 AM,15.2860
The Value,6/17/2016 12:00:00 AM,15.1978
The Value,6/20/2016 12:00:00 AM,14.9341
The Value,6/21/2016 12:00:00 AM,14.6960
The Value,6/22/2016 12:00:00 AM,14.7195
The Value,6/23/2016 12:00:00 AM,14.5034
The Value,6/24/2016 12:00:00 AM,14.9210
The Value,6/27/2016 12:00:00 AM,15.1128
The Value,6/28/2016 12:00:00 AM,15.1829
The Value,6/29/2016 12:00:00 AM,15.0300
The Value,6/30/2016 12:00:00 AM,14.7626
The Value,7/1/2016 12:00:00 AM,14.6830
The Value,7/4/2016 12:00:00 AM,14.5289
The Value,7/5/2016 12:00:00 AM,14.7581
The Value,7/6/2016 12:00:00 AM,14.8785
The Value,7/7/2016 12:00:00 AM,14.6074
The Value,7/8/2016 12:00:00 AM,14.7270
The Value,7/11/2016 12:00:00 AM,14.6031
The Value,7/12/2016 12:00:00 AM,14.3199
The Value,7/13/2016 12:00:00 AM,14.4020
The Value,7/14/2016 12:00:00 AM,14.3514
The Value,7/15/2016 12:00:00 AM,14.3140
The Value,7/18/2016 12:00:00 AM,14.3305
The Value,7/19/2016 12:00:00 AM,14.3062
The Value,7/20/2016 12:00:00 AM,14.2943
The Value,7/21/2016 12:00:00 AM,14.2739
The Value,7/22/2016 12:00:00 AM,14.2208
The Value,7/25/2016 12:00:00 AM,14.3126
The Value,7/26/2016 12:00:00 AM,14.3810
The Value,7/27/2016 12:00:00 AM,14.2897
The Value,7/28/2016 12:00:00 AM,14.2082
The Value,7/29/2016 12:00:00 AM,14.1532
The Value,8/1/2016 12:00:00 AM,13.7940
The Value,8/2/2016 12:00:00 AM,13.9849
The Value,8/4/2016 12:00:00 AM,13.8602
The Value,8/5/2016 12:00:00 AM,13.6935
The Value,8/8/2016 12:00:00 AM,13.6461
The Value,8/10/2016 12:00:00 AM,13.3829
The Value,8/11/2016 12:00:00 AM,13.3455
The Value,8/12/2016 12:00:00 AM,13.3854
The Value,8/15/2016 12:00:00 AM,13.4152
The Value,8/16/2016 12:00:00 AM,13.2747
The Value,8/17/2016 12:00:00 AM,13.4103
The Value,8/18/2016 12:00:00 AM,13.2748
The Value,8/19/2016 12:00:00 AM,13.5118
The Value,8/22/2016 12:00:00 AM,13.6194
The Value,8/23/2016 12:00:00 AM,13.4470
The Value,8/24/2016 12:00:00 AM,14.0297
The Value,8/25/2016 12:00:00 AM,14.1437
The Value,8/26/2016 12:00:00 AM,14.1810
The Value,8/29/2016 12:00:00 AM,14.4271
The Value,8/30/2016 12:00:00 AM,14.3969
The Value,8/31/2016 12:00:00 AM,14.4331
The Value,9/1/2016 12:00:00 AM,14.6482
The Value,9/2/2016 12:00:00 AM,14.6663
The Value,9/5/2016 12:00:00 AM,14.3902
The Value,9/6/2016 12:00:00 AM,14.2719
The Value,9/7/2016 12:00:00 AM,14.0174
The Value,9/8/2016 12:00:00 AM,13.9718
The Value,9/9/2016 12:00:00 AM,14.2696
The Value,9/12/2016 12:00:00 AM,14.5416
The Value,9/13/2016 12:00:00 AM,14.2779
The Value,9/14/2016 12:00:00 AM,14.3289
The Value,9/15/2016 12:00:00 AM,14.3549
The Value,9/16/2016 12:00:00 AM,14.1289
The Value,9/19/2016 12:00:00 AM,14.1177
The Value,9/20/2016 12:00:00 AM,13.9122
The Value,9/21/2016 12:00:00 AM,13.7783
The Value,9/22/2016 12:00:00 AM,13.4265
The Value,9/23/2016 12:00:00 AM,13.5960
The Value,9/26/2016 12:00:00 AM,13.6960
The Value,9/27/2016 12:00:00 AM,13.5643
The Value,9/28/2016 12:00:00 AM,13.4590
The Value,9/29/2016 12:00:00 AM,13.6613
The Value,9/30/2016 12:00:00 AM,13.9679
The Value,10/3/2016 12:00:00 AM,13.6339
The Value,10/4/2016 12:00:00 AM,13.6163
The Value,10/5/2016 12:00:00 AM,13.7419
The Value,10/6/2016 12:00:00 AM,13.7536
The Value,10/7/2016 12:00:00 AM,13.9200
The Value,10/10/2016 12:00:00 AM,13.7818
The Value,10/11/2016 12:00:00 AM,14.1472
The Value,10/12/2016 12:00:00 AM,14.4137
The Value,10/13/2016 12:00:00 AM,14.3599
The Value,10/14/2016 12:00:00 AM,14.2449
The Value,10/17/2016 12:00:00 AM,14.3507
The Value,10/18/2016 12:00:00 AM,14.0369
The Value,10/19/2016 12:00:00 AM,13.9000
The Value,10/20/2016 12:00:00 AM,13.9203
The Value,10/21/2016 12:00:00 AM,14.0436
The Value,10/24/2016 12:00:00 AM,13.8812
The Value,10/25/2016 12:00:00 AM,13.8599
The Value,10/26/2016 12:00:00 AM,13.7222
The Value,10/27/2016 12:00:00 AM,13.8906
The Value,10/28/2016 12:00:00 AM,13.9372
The Value,10/31/2016 12:00:00 AM,13.7383
The Value,11/1/2016 12:00:00 AM,13.5033
The Value,11/2/2016 12:00:00 AM,13.4860
The Value,11/3/2016 12:00:00 AM,13.4762
The Value,11/4/2016 12:00:00 AM,13.5043
The Value,11/7/2016 12:00:00 AM,13.5353
The Value,11/8/2016 12:00:00 AM,13.4174
The Value,11/9/2016 12:00:00 AM,13.5135
The Value,11/10/2016 12:00:00 AM,13.3743
The Value,11/11/2016 12:00:00 AM,14.2372
The Value,11/14/2016 12:00:00 AM,14.4540
The Value,11/15/2016 12:00:00 AM,14.1777
The Value,11/16/2016 12:00:00 AM,14.2208
The Value,11/17/2016 12:00:00 AM,14.2963
The Value,11/18/2016 12:00:00 AM,14.5491
The Value,11/21/2016 12:00:00 AM,14.3638
The Value,11/22/2016 12:00:00 AM,14.1399
The Value,11/23/2016 12:00:00 AM,14.0987
The Value,11/24/2016 12:00:00 AM,14.2163
The Value,11/25/2016 12:00:00 AM,14.0599
The Value,11/28/2016 12:00:00 AM,13.8572
The Value,11/29/2016 12:00:00 AM,13.8499
The Value,11/30/2016 12:00:00 AM,13.9918
The Value,12/1/2016 12:00:00 AM,13.9822
The Value,12/2/2016 12:00:00 AM,14.0696
The Value,12/5/2016 12:00:00 AM,13.8069
The Value,12/6/2016 12:00:00 AM,13.6930
The Value,12/7/2016 12:00:00 AM,13.6527
The Value,12/8/2016 12:00:00 AM,13.5266
